4460.3,3.234
4460.2,1.5
4458.4,4.1
4458,2.404
4457,1.118
4455.5,17.618
4455.4,0.5
4455,20.186
4454.9,17.984
4454.8,4
4453.8,0.023
4452.2,0.413
4452.1,0.542
4452,0.003
4451.7,0.228
4451.6,3.4
4450.2,0.08
4450.1,2.5
4450,2.55
4448.5,4.1
4446.7,0.15
4446.1,0.236
4445.1,4.4
4444,12.085
4441.2,0.5
4441,1
4437.4,0.5
4437,0.5
4435,0.024
4434,1
4430,2.118
4428,12
4426.5,0.49
4425.6,0.5
4425,1
4423,25
4420,0.357
4419,1.1
4418,1.1
4417.3,0.3
4417,0.3
4416,0.8
4415,1.6
4414.7,0.003
4414,0.71
4413,1.216
4411.1,5.75
4411,0.4
4410.8,3
4410,14.12
4409,1
4408,0.6
4407,2
4406,0.4
4405.3,0.185
4405,1
4404,0.5
4403.1,1
4401.8,0.5
4401.5,0.2
4400.4,0.072
4400.1,10.26
4400,75.72
4397.5,0.01
4396,10
4395,0.01
4392.9,0.38
4392,1
4390.5,1.367
4390,0.91
4389.3,0.023
4385,0.4
4382.8,0.28
4382.5,0.35
4382.1,0.166
4382,0.06
4381.2,1.142
4380,7.13
4377,0.123
4376,1.293
4375,8.268
4370,0.468
4366.5,0.005
4366,1.185
4365,91.5
4364.5,0.025
4364.4,0.1
4361.1,0.003
4360,2
4357.1,0.012
4356.8,0.1
4356.6,40.66
4356.1,12.5
4356,2.013
4352.6,5
4350.8,0.5
4350.1,0.325
4350,20.289
4345,10
4344,0.022
