4455.5,0.543
4453.1,0.607
4453,0.5
4452.8,2
4452.2,0.413
4452.1,0.542
4450.8,1.674
4450,0.05
4446.1,0.236
4444.8,0.45
4444,12.085
4443.8,0.005
4442.6,0.15
4442.1,4
4441,1
4439.5,0.023
4439,0.075
4438.5,19.75
4438.4,4.046
4437,0.5
4436.6,0.13
4435.3,2.8
4435,0.024
4434,1
4431.4,4.5
4430,2.018
4428.7,4.4
4428,12
4426.5,0.49
4425.6,0.5
4425,1
4423,25
4420,0.257
4419,1.1
4418,1.1
4417,0.3
4416,0.8
4415,1.6
4414.7,0.003
4414,0.71
4413,1.216
4411.3,12.05
4411,0.4
4410.8,3
4410,14.02
4409,1
4408,0.6
4407,2
4406,0.4
4405.3,0.185
4405,1
4404,0.5
4403.1,1
4401.8,0.5
4401.5,0.2
4400.5,5.45
4400.4,0.072
4400,74.256
4396,10
4392.9,0.38
4392,1
4390,1.219
4389.3,0.023
4385,0.4
4382.8,0.28
4382.5,0.35
4382.1,0.166
4382,0.06
4381.2,1.142
4380,7.12
4377,0.123
4376,1.293
4375,8.268
4370,0.475
4366.5,0.005
4366,1.185
4365,91.5
4364.5,0.025
4364.4,0.1
4361.1,0.003
4360,1.99
4357.1,0.012
4356.8,0.1
4356.6,40.66
4356.1,12.5
4356,2.013
4352.6,5
4350.8,0.5
4350.1,0.325
4350,20.289
4345,10
4344,0.022
4342.2,0.003
4340.2,1.383
4340,0.11
4339.3,0.023
4337.3,6.306
4335,0.01
4333.7,0.99
4332.4,0.97
