4407.24,0.24
4407.22,1.2147443
4407.2,0.934058
4407.03,2.26539
4407,5.26
4406.99,5.303163
4406.24,0.903
4406,0.992816
4405.74,0.2
4405.59,2.5
4405.42,0.113
4405.24,0.903
4405.2,0.113
4405,3.7621398
4404.62,0.113
4404.3,0.113
4404.24,0.903
4403.46,0.113
4403.24,0.901
4402.75,0.113
4402.53,4.41
4402.49,0.1445
4402.12,0.113
4402.04,0.1445
4401.64,0.02
4401.4,2
4401.15,0.113
4400.97,4.8872
4400.91,0.3
4400.45,0.1445
4400.4,2
4400.06,5.7484436
4400.01,0.113
4400,0.5
4399.8,0.1445
4399.63,4.2
4398.57,0.113
4397.97,0.1445
4397.91,0.3
4397,0.3863
4396.73,0.01
4396.71,0.01
4396.67,0.01
4396.64,0.01
4396.55,4.3
4396.25,0.1445
4395,5
4394.91,0.245
4394.61,0.1
4393.95,4.37
4393.94,4.87
4393.68,0.1445
4392.42,0.5
4392.1,0.1445
4391.99,0.7969053
4391.54,1
4391.19,4.3
4390.48,1.02
4390.4,3
4390.02,0.01
4390,0.013
4389.6,0.02
4388.81,0.2
4388.52,4.46
4387.95,0.8477445
4387.76,0.1445
4387.09,0.01
4386.69,0.02
4386.47,0.245
4386.06,0.02
4385.86,4.7
4385.56,0.02
4385.06,0.02
4384.56,0.02
4384.5,19
4384.06,0.02
4384,0.6273
4383.77,0.01
4383.55,0.05
4383.23,3.91
4383.21,0.1445
4381.67,0.123
4381,1
4380.84,0.114
4380.42,4.18
4380.31,0.01
4380,7.1421194
4379.91,0.1879771
4378.9,1.61354
4378.26,0.3
4378.11,0.01
4377.88,0.01226345
4377.71,3.97
4376.59,0.50092536
4376.01,0.37706336
4376,1.6431999
4375.7,19
4375.59,0.60366696
4375.22,0.03
4375.17,4.34
4375.02,1.14
4374.77,0.8437397
4374.52,0.1
4372.52,0.1
4372.42,4.59
4372.01,4.03
4372,0.45990002
4371.73,0.01
4371,0.01
4370.52,0.1
4370.24,1.351
4370,3.796714
4369.98,0.39384776
4369.69,3.84
4368,0.4101
4367.52,0.1
4366.99,4.96
4366.8,19
4366.06,0.17
4365.52,0.1
4365.05,1
4365,2.0289
4364.99,0.56193423
4364.34,3.69
4364,0.4103
4363.52,0.1
4363.18,1.0313579
4363,0.2292001
4362.93,4.08
4362.2,2.0742986
4362.19,0.894
4362,5
4361.94,4.09
4361.58,0.02
4361.11,0.05
4361.01,0.01
4361,0.125
4360.72,0.01
4360.52,0.1
4360.45,0.01
4360.33,1
4360.11,0.3731
4360,7.4468055
4359.48,4.38
4359,0.05
4358.52,0.4
4358.19,0.05
4358.09,1
4358.01,0.01
4358,0.16621569
4357.93,0.04
4357.89,0.01
4357.61,1.1
4357.33,0.01
4357,4.6632643
4356.83,4.1
4356.39,0.1
4356.38,32.29
4356.24,0.6204188
4356.01,0.125
4356,0.51060003
4355.94,0.01
4355.84,0.137746
4355.73,1
4355.38,0.25
4355.25,0.413856
4355.23,1
4355.17,0.01100733
4355.01,1
4355,1.4554145
4354.93,0.01519887
4354.92,0.0149027
4354.73,1
4354.23,1
4354.17,4.67
4354,0.2
4353.73,1
4353.66,0.0459395
4353.53,0.01
4353.4,16.1354
4353.34,0.01
4353.23,1
4352.99,0.5781735
4352.86,1
4352.85,0.042
4352.73,1
4352.45,0.01
4352.23,1.1
4352.02,0.014
4352,0.4107
4351.73,1
4351.39,4.3
4351.27,0.087
4351.23,1
4351.17,1.0704821
4351.06,0.2
4351.02,0.014
4351,0.5056358
4350.1,0.462
4350.02,1.1594453
4350.01,0.9706698
4349.99,0.1
4349.87,0.25
4349.65,0.01
4349.29,0.02010063
4348.81,4.44
4348.45,0.118
4348,0.4109
4347.97,0.01
4347.95,0.6907173
4347.52,0.07996227
4347.39,0.01
4347.02,0.026
4346.16,0.01
4346.04,0.02
4346,8.410941
4345.76,4.5
4345.72,0.0986
4345.5,0.015
4345.3,0.39
4345.01,0.01
4345,0.01826889
4344.97,0.035
4344.52,0.01
4344.44,0.025
4344,0.57711
4343.43,0.01
4343.11,0.0105561
4342.86,4.2
4342.41,0.09211475
4342.02,0.015
4342.01,0.0441
4342,0.1
4341.14,0.03403482
4341.12,0.03403498
4341,0.038
4340.41,0.01
4340.4,5
4340.07,3.7
4340,0.5451084
4339.69,0.01
4339.6,0.11
4338.8,0.042
4338.53,0.01
4338,0.1
4337.98,0.01
4337.97,0.025
4337.31,4.92
4336.8,0.012
4336,0.03715406
4335.55,2
4335.05,1
4335,0.01
4334.72,4.53
4334,0.6
4333.71,3.32
4333.35,0.1
4332.34,0.230821
4332.12,0.07427874
4332.02,0.016
4331.93,4.23
4331.36,0.5
4330.92,0.01210148
4330.89,0.01100142
4330.8,0.0100015
4330.76,0.01210201
4330.74,0.01100188
4330.73,0.01000173
4330,1.1404881
4329.59,3.48
4329.26,3.5700724
4328.57,0.015
4327.8,0.1
4327.77,0.02
4327.34,0.01
4327.14,4.3
4327.02,0.028
4326.52,0.42000002
4325.88,0.02
4325.77,0.01
4325.01,0.145562
4324.96,0.01875624
4324.95,0.042
4324.61,1
4324.23,5.3
4323.7,128.27
4323,1.3
4322.27,0.31812
4322.22,0.81
4322.11,0.0174
4322.02,0.017
4321.1,6
4321.01,0.01005
4321,0.5574356
4320.83,0.05
4320.7,0.09257759
4320.43,0.0262
4320.1,0.011
4320,6.527666
4319.84,0.012732
4319.26,0.01
4318,1.2693173
4316.37,0.164
4315.01,0.5
4315,0.833
4314.29,0.046358
4314.04,0.01000223
4314,0.018544
4313.53,0.34694502
4312.61,0.012
4312.39,0.04
4312.02,0.018
4311.78,3
4311.61,0.01209312
4311.11,0.015
4311,0.01
4310.99,0.042
4310.89,0.0116
4310.02,0.03
4310,2.124317
4309.69,0.01
4309.14,1
4309.06,0.2
4308,0.3
4307.99,0.1
4307.17,0.02
4307.02,0.03
4307,0.524678
4306.77,1
4306.41,0.23163153
4306,0.1403
4305.64,0.1
4305.22,0.19
4305,0.6625
4304.71,0.48
4303,0.03
4302.02,0.019
4302,0.1994
4301.22,1
4301.11,0.05
4301,1.339751
4300.23,1
4300.05,0.4
4300.02,0.01
4300.01,0.135
4299.99,0.05
4299.52,0.1442
4299.5,0.11775879
4299.23,1
4299.1,0.09304273
4299,0.034987
4298.76,0.055
4298.23,1
4298,0.029083
4297.95,1.2
4297.23,1
4297.06,0.042
4296.23,1
4296,0.035
4295.86,0.02
4295.55,0.3
4295.23,1
4295,3.0439696
4294.65,0.01984841
4293,0.117
4292.71,4.7240186
4292.33,0.4
4292.03,2
4292,0.0116481
4291.87,0.05
4290.61,0.3847259
4290.02,0.03
4290,0.37577876
4289.99,0.03
4289.23,0.07502153
4289,0.09
4288.33,0.054
4288.23,0.049000002
4288,0.245
4287.82,1
4285.8,0.167
4285.55,3
4285.02,0.66620207
4283.29,0.042
4282,2
4281.12,0.01005
4281,1.56718
4280.57,0.25567156
4280.21,0.04
4280,3.4480736
4279.97,0.05
4278.05,0.15
4278.03,0.02
4278,1.4100001
4277.9,0.02337596
4277.6,0.09351038
4275.11,3.536118
4275.01,0.52
4275,14.281396
4274.25,0.06
4273.89,1
4273,0.4
4271.47,0.01
4271,0.049999997
4270.5,0.15812275
4270.1,0.012
4270.02,0.03
4270.01,0.065
4270,2.2318494
4269.99,0.02
4269.51,0.042
4269,0.108359
4268.23,1.265
4268.11,0.01
4267,0.7183496
4266,0.17500001
4265.51,1.8755085
4265.29,0.02
4265,4.300068
4264.49,0.01152967
4264.34,0.25
4264.02,0.5
4263.94,0.7
4263.69,0.02
4262.74,0.13
4262.08,0.05
4261.9,0.05
4261.67,0.05
4261,0.35650003
4260.63,0.01
4260.41,0.5
4260,8.42516
4259.65,2.411
4259.33,0.79481
4259.21,0.5
4259.11,9.391633
4259,0.068
4258.99,42.299572
4258.82,1
4258.64,0.10571
4258.58,0.01
4258.53,0.01171178
4258.12,0.01833609
4258,0.15265381
4257.99,0.2
4257.3,0.2
4257.1,0.1
4257,0.17999999
4256.88,0.1
4256.69,5.93212
4256.21,0.09398033
4256.07,0.02
4255.73,0.042
4255,4.0244718
4254.28,0.51712626
4253.45,0.01
4253,0.513
4252.96,2.85
4252.36,0.02
4252.02,0.06
4252,0.068789996
4251.16,2.411
4251.11,0.065
4251.06,0.2
4251.01,0.06175
4251,1
4250.99,0.03
4250.55,0.025
4250.52,0.05
4250.28,1
4250.15,0.07058
4250.1,0.01
4250.03,0.05
4250,25.583054
4249.99,0.058823
4249.61,1.25
4249.56,0.012
4248.63,0.02
4247.92,0.10573
4246.76,1.0764815
4245.86,0.25
4245.79,0.125
4245.01,0.055
4245,0.40859878
4244,0.5
4243.97,0.01
4243.43,0.01083
4243.21,0.01
4242.99,0.51927644
4242.68,2.484
