4424.2,1.693
4424.5,2.673
4424.8,1.694
4425,0.505
4428.2,0.27
4428.8,16.498
4429.4,0.004
4429.5,2.539
4429.6,19.039
4429.9,1
4430.3,2.8
4432.9,2
4433,0.043
4433.6,0.013
4434.1,1.701
4434.2,7
4435.1,1
4436.7,0.005
4437.2,0.005
4439,4.388
4439.1,7.5
4440,0.52
4440.3,0.004
4440.5,20
4441,0.25
4442.2,2.3
4444.9,0.05
4445,3.402
4445.1,7
4445.4,0.005
4447,0.098
4447.8,2
4448.7,1.006
4449,0.031
4449.3,0.08
4450,1.859
4450.7,0.003
4450.8,0.02
4454,5.297
4454.2,0.006
4454.8,0.004
4455,0.521
4455.1,6.2
4457,1.09
4459.8,8.74
4459.9,8.33
4460,2.403
4461,8.78
4461.1,2
4461.3,8
4463.6,0.006
4465,7
4466,1.005
4466.7,0.124
4467,3.529
4467.3,0.01
4467.5,0.075
4467.9,0.074
4469,1.02
4470,10.138
4470.1,0.003
4470.4,1.005
4473.1,0.679
4473.7,0.007
4473.9,0.242
4474,16.328
4474.5,0.07
4474.9,1
4475,1.109
4476.882,0.005
4477,12.323
4477.7,0.099
4478,0.15
4478.4,0.009
4479,27.9
4480,4.251
4480.6,0.133
4481,1.194
4481.8,2.095
4484.6,0.007
4484.7,0.003
4485,22.023
4486,0.011
4487,0.832
4487.9,0.3
4489,25.9
4490,6.256
4490.8,0.03
4491.3,0.36
4494.7,0.003
4495,9.584
4495.3,0.257
4495.5,0.003
4496.5,0.008
4497.18,0.006
4497.996,0.006
4498,0.05
4498.5,0.066
4498.7,0.1
4498.8,0.306
