4422,0.011
4419.2,2.263
4419,1
4418,0.09
4414.9,0.133
4414,1.662
4413.8,3.509
4413.7,2.788
4411.7,0.154
4408.3,0.121
4408,1
4405.8,0.138
4404.7,7.65
4404.5,6.3
4402,0.3
4400.1,16.257
4400,0.5
4399.4,7
4396.1,2
4396,0.772
4395.1,12.75
4395,13.14
4394.9,0.3
4394.5,7
4393.8,0.023
4393.3,0.122
4390.4,12.99
4390.3,0.2
4389.9,2.012
4389.7,0.013
4388.7,7
4388,1.2
4384.8,13.61
4384.6,1.982
4384,1.368
4383.4,7
4382.8,0.17
4380,1.25
4379.7,0.05
4375,2.012
4370.5,8.06
4370.4,0.129
4370,0.932
4369.7,0.25
4369.1,0.025
4367.1,0.105
4366.8,0.15
4366.4,1
4366,0.902
4365,1.558
4363.3,8.11
4363.1,7.92
4363,5.697
4362.8,0.031
4362.5,0.12
4361,2.1
4360.1,1.143
4360,1.16
4357,0.025
4352.6,0.003
4351.3,0.005
4351.2,0.2
4351,0.3
4350.1,0.2
4350,11.891
4349.7,1.16
4348.7,0.08
4348,0.25
4345,0.055
4343.5,20
4340,1.012
4339,2.86
4337,0.024
4336,20
4335.3,3
4335,0.5
4332,0.25
4331,0.116
4330,0.069
4328.1,0.012
4327.9,0.005
4327.2,8
4327,100
4325.9,0.1
4325,0.019
4324,90
4323.6,0.003
4321.8,0.014
4320.4,0.003
4320,0.45
4319,0.1
4317.2,0.25
4312,3
4311,0.12
4310.7,0.07
4310.6,1.2
4310,3.304
4309.8,1.879
4307.5,0.2
4306.9,1
