4407.25,29.396385
4407.28,0.01
4407.57,1
4408.16,0.01
4408.22,0.042
4408.66,0.01
4409.99,0.010336
4410,4.638425
4410.26,0.975
4411.75,0.035
4412,0.65
4412.26,0.387
4413,0.37163684
4413.47,0.157
4414,0.114943035
4414.02,0.5
4414.1,0.02
4414.19,0.08
4414.27,0.5024164
4414.6,1.8541473
4414.88,0.01
4414.99,0.6
4415,4.7404
4415.57,5
4415.87,0.8975416
4415.99,0.01
4416.24,0.04000011
4416.25,0.04000011
4416.26,0.04000011
4416.27,0.04000011
4416.29,0.04000011
4416.3,0.04000011
4416.32,0.04000011
4416.46,0.15300012
4416.99,0.08630011
4417.91,0.04000011
4417.92,0.04000011
4417.95,0.02
4418,0.04000011
4418.2,0.04000011
4418.4,0.04000011
4418.77,0.01
4419.19,0.04000011
4420.08,0.04000011
4420.1,0.04000011
4420.67,0.04000011
4421.01,0.3
4421.03,0.65310115
4421.45,4.3
4421.55,0.125
4421.88,0.11119817
4421.99,0.02
4423,0.4902788
4424.01,0.3
4424.34,4.9
4424.59,0.0134
4424.95,1.128
4425,5.1864204
4427.28,21.903408
4428,0.111319035
4428.27,0.02
4428.35,0.08
4428.38,0.01
4428.39,0.01
4428.4,0.03
4429,0.60193914
4429.01,3
4429.49,0.078
4429.52,0.01
4430,1.929977
4430.12,4.7
4430.25,0.042
4430.7,19
4431.03,0.1445
4432,0.8377
4432.75,3.8
4433,0.0491564
4433.22,5
4433.62,0.0134
4434.22,0.125
4434.37,0.08
4435,0.65999997
4435.01,0.01139181
4435.23,0.135957
4435.49,4.8872
4435.57,3.5
4435.86,3
4436,0.6287
4436.99,0.11370087
4438.27,0.1
4438.44,4.1
4438.7,0.0134
4438.9,0.049999997
4438.91,0.01
4439.29,1.61354
4439.6,19
4439.86,0.01
4440,26.448442
4440.69,0.358
4440.74,0.01
4441.16,3.2
4442.02,0.05
4443.9,3.29
4444,11.5509
4444.44,19.607147
4445.64,0.5
4446,1
4446.51,0.135207
4446.81,4.0201325
4447.99,0.0134
4448,7.44646
4448.2,0.02
4448.4,19
4448.64,0.11469911
4448.69,0.02
4449,1.33
4449.1,0.1
4449.19,0.8844347
4449.23,0.18249819
4449.45,4.61
4449.52,0.27982727
4449.56,0.2
4449.65,0.03
4449.72,0.01
4449.93,0.11267809
4450,38.756348
4450.07,0.01
4451,1
4451.31,4.36
4452,1.8608059
4452.18,0.01
4452.32,20.735401
4452.47,0.042
4452.61,0.1
4453,0.03256736
4454.25,0.23424959
4454.9,4.3
4455,1.0498577
4455.47,0.01
4455.54,0.01
4456,0.4081
4456.97,0.065000005
4457.03,0.23346218
4457.05,0.3398407
4457.62,2
4457.67,4.2
4458.37,4.5630336
4458.84,0.134833
4459,0.23004931
4460,6.576925
4460.01,0.1
4460.28,0.100769
4460.43,4.36
4460.57,0.01124996
4460.59,0.044981
4460.77,64.51
4460.88,0.09586
4461.3,0.077
4461.33,0.25
4462.5,0.045
4462.65,0.11640794
4463.28,4.67
4463.39,0.07209422
4463.54,0.079
4464,0.4081
4464.35,0.04429831
4465,1.0705565
4465.2,0.012475
4465.42,0.51020265
4465.8,0.3
4465.89,4.58
4465.91,0.05852293
4466.62,0.11
4467,0.13780001
4467.01,0.08
4467.59,0.0470819
4468,4.1911
4468.37,0.272
4468.84,4.3
4469,2.27
4469.05,1.3872615
4469.12,1
4469.95,0.01
4470,0.6529046
4470.1,0.029
4470.2,0.075
4470.73,0.01
4471.26,0.25
4471.54,4.4
4471.57,0.02238583
4472.48,0.5
4472.57,0.02
4472.7,0.01368301
4473.17,0.134401
4473.34,0.01134499
4473.36,0.01134494
4473.7,0.032
4473.73,0.056999
4474,2.333
4474.11,0.02
4474.2,0.01
4474.25,4.52
4474.71,0.0198585
4474.99,1.01
4475,9.457166
4475.14,0.3
4475.21,0.15200001
4475.55,0.0224
4476,0.05
4477,0.749
4477.02,4.32
4477.7,0.01125
4478,10
4478.15,0.5
4478.22,0.2611933
4478.23,0.27891916
4478.35,0.01
4478.36,0.01
4478.98,4.75
4479,1.012398
4479.7,0.02
4479.87,4.53
4479.93,0.01
4480,0.4200582
4480.13,0.03982184
4481.09,0.10623851
4481.11,0.384565
4481.35,0.013
4481.67,0.42236316
4482,0.6274096
4482.08,0.02233331
4482.47,0.1
4482.53,3.9
4483,1
4483.87,0.35
4484.02,4.9308105
4484.2,0.05
4484.54,0.01
4484.7,0.024
4484.97,5
4485,10.01611
4485.04,0.26
4485.23,4.79
4485.66,0.02231552
4486,0.11
4486.42,0.078
4486.64,0.06090416
4487.77,0.02230499
4487.78,0.02230494
4487.87,0.1
4488,3.0136364
4488.04,3.8
4488.99,0.9999
4489,0.54
4489.1,0.02
4489.65,0.18
4489.95,0.5
4490,5.2803445
4490.13,0.12
4491.18,4.97
4491.2,0.26
4491.62,0.044576548
4491.8,1.2689835
4492.09,0.06237261
4493,0.11
4493.5,0.04
4493.53,0.1
4493.88,0.06
4494,2.269
4494.15,4.23
4494.23,128.2
4494.55,0.25
4495,18.52
4495.36,0.042
4496,0.039499998
4496.06,1.33
4496.51,0.03
4497,0.35785058
4497.21,4
4497.23,0.04886118
4497.55,0.1
4497.89,1
4498,2.6876347
4498.01,0.1
4498.12,0.3
4498.13,0.27
4498.35,0.06
4498.47,0.01
4498.75,0.05
4498.8,0.25
4498.98,5.007116
4498.99,29.825447
4499,14.5986
4499.12,5.7594566
4499.8,1.4646223
4499.98,0.1
4499.99,3.6429014
4500,79.94268
4500.49,0.060000002
4500.94,0.01329634
4500.95,0.01
4501,0.5
4502,0.025
4502.02,0.40064222
4502.17,0.1
4502.24,0.01
4503.14,0.0221512
4503.3,0.01359003
4503.86,3
4504.01,2
4504.56,1
4505,0.52
4509.04,0.5
4510,0.049999997
4510.02,0.01
4510.5,0.1
4510.85,0.045
4511,10
4511.52,0.01709905
4512,1
4515,0.01
4515.26,0.02
4515.29,0.02
4515.89,0.042
4516,0.4
4516.71,0.01
4518,0.1
4518.36,1.51
4518.91,0.03
4519,0.3
4519.33,1
4519.83,0.06612862
4520,4.011262
4520.1,0.03
4521,1.3221736
4521.33,0.01
4521.67,1.5481873
4522,0.02164474
4523,0.03083
4523.18,0.0443
4523.23,0.0358
4524,1.5
4524.6,0.0687
4525,0.58
4525.25,0.01
4525.55,0.6
4525.75,0.05
4527,0.060000002
4529,0.5
4530,0.06
4530.9,0.0227118
4531.24,0.01
4532.69,0.05
4532.94,0.01
4534.21,0.01
4534.57,2
4535,0.01
4536.47,1.2
4536.71,0.042
4537,10
4537.31,0.02
4538,0.01101736
4538.19,0.01
4539.31,5.145464
4539.91,0.01
4539.99,0.01
4540,0.60198486
4542,0.13508566
4542.09,0.01
4542.69,0.01
4543,0.1
4543.2,0.01
4543.4,0.05
4544,0.02
4544.84,0.25
4545,6.678539
4545.45,0.2
4548,0.05
4548.13,0.02
4548.97,0.2
4549,3.01
4549.01,0.11485156
4549.6,0.47
4549.9,0.5
4549.99,0.01
4550,11.547954
4550.29,0.105
4550.66,0.4995
4551,0.9909
4551.35,0.1485
4552.6,0.2227825
4553,0.01
4555,0.25177372
4555.25,0.05
4555.57,0.209189
4557.53,0.042
4558,0.12
4559.6,1
4560,1.481283
4560.55,0.1
4561.63,0.2859
4562,0.025
4562.89,0.6
4565,0.01
4565.4,0.025
4566,0.1
4566.58,0.01
4567,1.2068516
4568.03,0.01
4569,1.6279532
4569.69,0.05
4570,1.02
4570.1,0.031
4572.24,0.1
4573,0.27
4574,1
4575,12.5116
4576,0.01705056
4577,5.6
4577.31,0.02
4578,0.1
4578.65,0.095
4578.92,0.042
4579.7,0.08
4580,5.6617427
4580.3,0.06801059
4581,5.266107
4582,0.025
4583,0.01
4585,0.060000002
4585.94,0.02
4586,0.35
4587.88,3
4588,0.17
4589,0.04
4590,2.7499046
4591,0.42864853
4592.7,1
4593.48,0.1
4593.88,0.55
4594,1.06
4594.09,0.099304
4594.39,0.03428101
4595,5.29
4596.47,0.02498424
4597,0.84000003
4598,8.916245
4598.13,0.02
4598.37,0.025
4598.47,0.02169199
4598.61,0.02283532
4598.8,0.25
4598.99,0.060000002
4599,4.639619
4599.69,0.01
4599.98,0.01
4599.99,0.06329113
4600,49.503372
4600.61,0.042
4601,0.33929998
4602,0.050861083
4604.64,0.25
4605,0.01
4605.09,15.2006035
4605.36,0.07999999
4605.57,0.03419777
4608.8,0.22321428
4610,2.168229
4612,0.02
4613.4,0.1
4614.66,0.019
4614.74,0.01406282
4614.75,0.03412969
4615,2.0109205
4615.25,0.05
4615.37,0.02641761
4615.38,0.02
4616,0.2
4617,0.068291
4617.01,0.04196115
4618,0.4
4619.69,0.12862527
4620,0.6548976
4620.1,0.032
4621.1,2.5
4622,5.025
4622.7,0.042
4623,1.641
4623.09,0.01
4623.17,0.1
4624.78,0.01946039
4625,1.6595521
4625.55,0.15
4625.57,0.0908
4627.18,0.19712025
4630,1.13884
4630.7,0.18649587
4631.98,0.03497
4633.21,0.4
4634.38,0.1
4635,0.01
4635.85,0.1
4638,0.7046382
4638.43,2
4640,0.04
4641,1.2227825
4642,0.025
4642.09,0.01
4642.86,0.14
4643,0.6
4644,5
4644.73,0.042
4644.99,0.01
4645,0.17999999
4645.92,0.01
4645.99,0.10515399
4646,0.6851356
4647,0.03
4647.23,0.019
4647.5,0.29999998
4648,0.092
4648.97,0.2
4649,1.2
4649.87,1.8001912
4649.99,0.47328347
4650,15.379946
4650.01,0.1
4650.06,0.5
4650.63,1.1
4650.72,0.02
4650.95,0.01
4651.12,0.04625
4651.56,0.01
4652,0.10854299
4653.4,0.01
4653.84,0.01188
4654.01,0.1
4654.24,0.0215072
4655,1.677
4656.39,0.02149728
4656.44,0.15
4657.43,0.01
4658,1.4300001
4659,0.278
4659.38,0.23557936
4659.68,0.11
4659.98,0.01
4660,0.94451267
4660.1,0.028969
4660.28,0.015
4661.35,0.01
4661.88,0.02147201
4662,0.025
4662.16,1
4663,0.15675119
4663.57,0.04293077
4664,0.24
4664.27,0.02146097
4664.43,0.25
4664.69,0.02145903
4664.7,0.02289234
4664.8,0.03
4665,0.08
4665.08,0.02145723
4666,0.25
4666.55,0.0214505
4667.31,0.042
4668,5
4668.24,0.0214427
4668.48,0.0214416
4669.36,0.01
4669.5,0.02971086
4669.51,0.0214369
4669.53,0.01
4670,2.18
4670.1,0.033
4670.29,0.1014333
4671.71,0.722938
4673.13,0.012
4673.61,0.01
4673.87,0.02141688
4674.2,0.3
4675,0.35700002
4677,10
4678,0.5
4678.04,0.02139781
4678.45,0.02139593
4678.9,0.25
4679,0.03
4679.55,0.01
4680,35.174477
4681.43,0.0364682
4682,0.025
4682.25,1.25
4683.74,0.02137177
4684.43,0.02137119
4685,0.11
4685.34,0.02136445
4685.73,0.02136266
4686.58,0.01
4687,0.4182591
4687.07,17.2927
4687.44,0.02
4687.87,1.062698
4687.9,0.15642966
4688,0.5
4688.05,0.0213521
4688.86,0.04273217
4689,0.02
4689.88,0.333
4690,10.187957
4690.2,0.042
4692,25.957314
4692.46,0.01
4693.03,0.01267336
4694,1
4695,1.4146332
4696,0.06146719
4696.53,2
4696.99,0.7
4697,1.3353294
4698,1
4698.8,0.25
4699,0.542459
4699.85,0.0213
4699.99,0.21266352
4700,33.756638
4701,0.25
4701.05,0.10888
4702,0.02
4704.26,0.01
4704.99,0.4751099
4705,0.01
4706,0.851
4708.75,0.666
4710,0.07
4710.54,0.15
4711.49,0.01
4712,0.0372
4712.37,0.01
4713.11,2
4713.36,0.042
4713.94,0.00636026
4714.34,0.20792887
4714.43,0.02123261
4714.55,0.1
4715,0.01
4716.48,21.521996
4717,0.227
4718,0.107143
4718.99,0.3489427
4719,0.03
4720,0.09549999
4720.1,0.034
4720.19,0.078
4722,0.04
4722.38,0.01
4723.48,0.02119192
4724.23,0.25
4725,0.07
4725.45,0.0107
4725.46,0.0216
4726.62,0.102
4727,0.15
4729,0.7514721
4729.4,0.2227825
4730,0.29999998
4731.91,0.097855
4732,0.07
4732.52,0.02115148
4733,0.01
4733.52,0.021147
4734.38,0.1
4735,0.01
4736.64,0.042
4737,0.1082
4737.57,0.0211289
4740,0.09954542
4740.08,0.5430224
4740.48,1.2917142
4741,0.9091
4741.49,0.0677
4742,0.02
4742.09,0.01
4742.81,0.2
4743.29,0.01
4744.36,0.01
4744.39,0.02
4744.44,1
4745,0.01
4746,1
4746.17,0.01089
4746.72,0.0165918
4747.47,5.27
4748.23,0.023
4748.97,0.27862287
4749,0.3
4749.1,5.5554323
4749.7,0.04182415
4749.99,0.025
4750,37.861794
4750.01,0.1
4750.11,0.403
4750.95,0.01
4752,0.01635115
4754.23,0.01089
4754.95,0.8
4755,0.01
4756,0.125
4757,0.03
4757.28,0.01
4759,2
4759.92,0.1
4760,0.09
4760.46,0.01089
4761.33,1.21
4762,0.02
4762.08,0.24301971
4765,0.01
4765.07,0.33256
4765.46,0.01
4765.47,0.375
4766.39,0.05197762
4768.99,0.2
4769,0.03
4769.69,0.05
4770,1.3574626
4770.1,0.035
4770.89,0.045
4772.28,0.01168436
4775,0.53719515
4775.49,1
4776.47,0.3
4777,0.45
4780,0.9015421
4780.06,0.1
4780.17,0.04
4781,2.6607823
4782,0.02
4784.03,0.25
4784.9,0.05536569
4785,0.03
4787.45,0.1262706
4788,0.01
4788.22,0.2
4788.5,0.16
4789,1.8052075
4789.54,0.013
4790,0.598789
4790.24,0.02
4791.15,0.01
4793.17,0.0219
4793.39,0.0323
4793.59,0.032
4794,1.0231502
4795,0.062
4796.24,0.168
4797,0.20782
4798,0.1
4798.8,0.25
4799,1.6148919
4799.11,0.02125394
4799.99,0.089999996
4800,50.46907
4801.57,0.02077447
4802,0.1
4803.79,0.057000563
4805,0.03698929
4806.97,0.1
4810,1.02
4811,0.01
4811.97,0.01
4815,2.02
4817.8,0.2227825
4819,0.02
4820,0.26168
4820.1,0.036
4820.39,0.0811
4820.93,0.01
4821.24,0.105924
4821.43,0.02
4822,2.6
4823.94,0.1
4824.54,0.035
4824.87,0.0297
4825,0.1693557
4825.06,0.045
4825.23,0.1
4825.75,0.0195
4827,0.049999997
4827.16,0.01
4830,0.16000001
4830.62,0.7
4831,0.254
4832,0.03
4833,0.82625324
4833.33,0.023
4833.55,0.02
4834.38,0.1
4834.77,1
4835,0.51
4837.61,0.25
4840,1.2374979
4840.5,0.07
4842,0.1
4842.09,0.01
4842.84,0.02
4843.03,0.01
4843.34,0.28
4845,0.01
4846.15,0.02
4847,0.01
4847.33,0.1
4848.48,1.05
4848.97,0.2
4849,0.112
4849.99,0.12766995
4850,207.5138
4850.01,0.1
4851.35,0.07189783
4853,0.153545
4854.78,0.25
4855,0.01
4856.65,0.02
4858.01,0.02
4859,1
4860,0.049999997
4860.63,0.11139595
4860.82,0.1
4862,6.1
4863,1.1937085
4864,0.01
4865,0.2165
4869.93,0.8302721
4870,2.4776495
4870.1,0.037
4873,1.5598
4874,0.2
4875,0.9449526
4875.58,0.01
4876.24,0.01304927
4877,0.03
4877.86,0.17696218
4879.99,0.23322853
4880,1.5899999
4880.3,0.02345791
4882,0.1
4882.93,0.01
4883.09,0.02
4884,1.044
4884.01,0.03
4884.42,0.05
4885,0.01
4885.02,0.11501796
4886.53,0.25
4887.76,0.1
4887.87,0.01
4888,9.363438
4888.07,0.01
4888.88,1.562715
4889,20
4890,3.653107
4890.61,0.05
4892,0.01
4892.71,0.047
