Date,Open,High,Low,Close,Adj Close,Volume
2006-08-16,190.429993,190.429993,189.960007,189.960007,171.178665,1400
2006-08-17,189.729996,189.860001,189.000000,189.000000,170.313583,1700
2006-08-18,188.399994,188.740005,188.320007,188.429993,169.799927,8800
2006-08-21,190.119995,190.119995,189.960007,189.990005,171.205658,1600
2006-08-22,189.350006,189.360001,189.080002,189.199997,170.493820,12000
2006-08-23,190.050003,190.050003,189.539993,189.850006,171.079575,2300
2006-08-24,189.929993,189.929993,189.330002,189.330002,170.610916,500
2006-08-25,189.179993,189.210007,189.179993,189.210007,170.502823,1100
2006-08-28,190.130005,190.289993,190.070007,190.070007,171.277802,500
2006-08-29,190.479996,190.550003,189.720001,190.470001,171.638214,6300
2006-08-30,190.949997,191.139999,190.949997,191.059998,172.169876,1000
2006-08-31,191.259995,191.259995,190.839996,190.880005,172.007690,500
2006-09-01,189.880005,190.619995,189.880005,190.619995,172.363052,1600
2006-09-05,189.440002,189.550003,189.309998,189.550003,171.395523,19700
2006-09-06,188.440002,188.580002,188.210007,188.580002,170.518417,4200
2006-09-07,187.350006,187.919998,187.350006,187.660004,169.686554,18700
2006-09-08,186.899994,186.899994,186.619995,186.690002,168.809448,17300
2006-09-11,186.789993,186.789993,186.320007,186.779999,168.890778,12500
2006-09-12,187.779999,187.789993,187.559998,187.770004,169.786011,10600
2006-09-13,187.800003,187.979996,187.740005,187.960007,169.957779,20600
2006-09-14,187.960007,187.960007,187.960007,187.960007,169.957779,0
2006-09-15,187.960007,187.960007,187.960007,187.960007,169.957779,0
2006-09-18,188.059998,188.479996,188.059998,188.330002,170.292328,23800
2006-09-19,189.100006,189.100006,188.460007,188.679993,170.608871,8000
2006-09-20,189.429993,189.669998,189.229996,189.229996,171.106201,8900
2006-09-21,190.160004,190.750000,190.089996,190.750000,172.480621,26900
2006-09-22,190.529999,190.529999,190.490005,190.490005,172.245514,200
2006-09-25,190.449997,190.539993,190.449997,190.539993,172.290695,600
2006-09-26,190.250000,190.250000,189.929993,190.130005,171.919968,700
2006-09-27,189.339996,189.460007,189.339996,189.380005,171.241791,2300
2006-09-28,188.399994,188.399994,188.050003,188.149994,170.129623,6100
2006-09-29,187.750000,187.880005,187.750000,187.880005,169.885498,500
2006-10-02,187.399994,188.770004,187.399994,188.770004,171.254456,1000
2006-10-03,188.850006,188.880005,188.850006,188.880005,171.354263,1300
2006-10-04,188.669998,188.669998,188.669998,188.669998,171.163742,100
2006-10-05,187.779999,187.880005,187.750000,187.820007,170.392609,1000
2006-10-06,187.820007,187.820007,187.820007,187.820007,170.392609,0
2006-10-09,186.729996,186.880005,186.729996,186.869995,169.530777,9200
2006-10-10,185.699997,185.699997,185.509995,185.630005,168.405777,8100
2006-10-11,185.669998,185.979996,185.660004,185.770004,168.532852,4700
2006-10-12,185.770004,185.770004,185.770004,185.770004,168.532852,0
2006-10-13,185.830002,185.830002,185.830002,185.830002,168.587219,400
2006-10-16,186.470001,186.470001,186.350006,186.429993,169.131577,1700
2006-10-17,187.380005,187.479996,187.380005,187.479996,170.084122,3200
2006-10-18,187.059998,187.160004,187.020004,187.160004,169.793854,2200
2006-10-19,188.000000,188.130005,188.000000,188.130005,170.673813,5700
2006-10-20,188.800003,188.839996,188.800003,188.839996,171.317947,500
2006-10-23,187.399994,187.910004,187.399994,187.910004,170.474304,2400
2006-10-24,187.699997,187.899994,187.699997,187.899994,170.465164,600
2006-10-25,188.199997,188.199997,188.199997,188.199997,170.737350,100
2006-10-26,189.630005,189.630005,189.630005,189.630005,172.034668,100
2006-10-27,190.630005,190.630005,190.250000,190.250000,172.597153,8300
2006-10-30,190.820007,190.869995,190.779999,190.779999,173.077972,1000
2006-10-31,190.699997,191.610001,190.699997,191.389999,173.631378,17000
2006-11-01,190.850006,191.009995,190.850006,191.009995,173.883545,800
2006-11-02,190.889999,190.889999,190.889999,190.889999,173.774261,100
2006-11-03,190.059998,190.199997,190.020004,190.199997,173.146149,7200
2006-11-06,189.820007,189.889999,189.779999,189.830002,172.809341,1700
2006-11-07,191.240005,191.380005,190.759995,190.759995,173.655975,8500
2006-11-08,190.399994,190.869995,190.399994,190.789993,173.683243,5600
2006-11-09,190.149994,190.990005,190.149994,190.660004,173.564926,13100
2006-11-10,191.800003,191.800003,191.320007,191.330002,174.174805,11800
2006-11-13,190.479996,190.479996,190.300003,190.389999,173.319138,18400
2006-11-14,190.179993,190.250000,189.750000,189.979996,172.945892,8800
2006-11-15,188.820007,189.259995,188.759995,189.259995,172.290436,3400
2006-11-16,189.250000,189.380005,189.229996,189.380005,172.399719,1600
2006-11-17,189.199997,189.899994,189.199997,189.679993,172.672745,6300
2006-11-20,190.220001,190.220001,190.059998,190.130005,173.082443,3000
2006-11-21,190.339996,190.509995,190.279999,190.509995,173.428329,1500
2006-11-22,191.779999,192.199997,191.740005,191.929993,174.720993,9900
2006-11-24,193.750000,193.889999,193.710007,193.759995,176.386963,6700
2006-11-27,194.199997,194.449997,194.169998,194.350006,176.924042,9100
2006-11-28,195.399994,195.899994,195.240005,195.899994,178.335037,31700
2006-11-29,195.970001,195.970001,195.000000,195.000000,177.515793,13500
2006-11-30,196.449997,197.619995,196.380005,197.250000,179.564056,6700
2006-12-01,197.270004,198.490005,197.220001,198.059998,180.927917,68800
2006-12-04,197.649994,198.080002,197.550003,198.029999,180.900452,6400
2006-12-05,197.729996,197.750000,196.919998,197.520004,180.434586,16800
2006-12-06,196.970001,197.139999,196.649994,196.649994,179.639816,2000
2006-12-07,196.529999,196.529999,196.300003,196.360001,179.374924,3500
2006-12-08,197.130005,197.149994,195.389999,195.539993,178.625839,11500
2006-12-11,195.350006,196.149994,195.149994,195.940002,178.991272,13200
2006-12-12,197.039993,197.360001,196.779999,197.360001,180.288437,3000
2006-12-13,196.600006,197.160004,196.360001,196.929993,179.895615,8300
2006-12-14,196.649994,196.679993,196.149994,196.330002,179.347504,5600
2006-12-15,196.539993,196.539993,195.369995,195.380005,178.479691,2400
2006-12-18,194.770004,195.250000,194.770004,195.199997,178.315277,6300
2006-12-19,196.399994,197.300003,196.399994,197.279999,180.215347,8500
2006-12-20,197.529999,197.529999,196.690002,196.759995,179.740326,1100
2006-12-21,196.179993,196.660004,196.179993,196.520004,179.521133,11300
2006-12-22,196.779999,196.779999,196.179993,196.479996,179.484543,1400
2006-12-26,196.210007,196.320007,195.850006,196.000000,179.046097,12000
2006-12-27,196.309998,196.309998,196.169998,196.289993,179.310989,800
2006-12-28,197.199997,197.199997,196.500000,196.600006,179.594177,5700
2006-12-29,196.789993,196.789993,196.500000,196.500000,179.502823,6700
2007-01-03,195.899994,195.979996,194.990005,195.130005,178.905975,7600
2007-01-04,194.529999,194.529999,194.360001,194.360001,178.200043,3200
2007-01-05,192.990005,193.250000,192.820007,193.179993,177.118057,14700
2007-01-08,193.279999,193.960007,193.279999,193.960007,177.833298,3500
2007-01-09,194.410004,194.410004,194.029999,194.199997,178.053299,1400
2007-01-10,193.889999,193.889999,192.770004,193.449997,177.365616,16900
2007-01-11,194.779999,194.789993,194.380005,194.789993,178.594147,3300
2007-01-12,196.059998,196.059998,196.059998,196.059998,179.758621,600
2007-01-16,196.800003,196.800003,196.339996,196.509995,180.171204,18000
2007-01-17,197.059998,197.500000,197.050003,197.369995,180.959717,22300
2007-01-18,197.529999,197.759995,197.309998,197.710007,181.271439,20100
2007-01-19,197.800003,198.029999,197.500000,197.899994,181.445618,11100
2007-01-22,198.000000,198.270004,197.979996,198.160004,181.683990,2100
2007-01-23,199.380005,199.479996,198.770004,198.770004,182.243301,3000
2007-01-24,197.289993,197.320007,197.220001,197.270004,180.867966,800
2007-01-25,197.649994,197.649994,196.880005,196.940002,180.565445,10100
2007-01-26,195.000000,196.699997,195.000000,196.539993,180.198700,6900
2007-01-29,196.500000,196.699997,196.500000,196.600006,180.253738,12100
2007-01-30,196.839996,197.089996,196.809998,196.929993,180.556274,4300
2007-01-31,195.869995,197.190002,195.869995,197.190002,180.794693,13900
2007-02-01,196.889999,197.110001,196.679993,196.729996,181.056015,11900
2007-02-02,196.770004,196.809998,196.699997,196.720001,181.046829,6600
2007-02-05,195.770004,196.110001,195.740005,196.100006,180.476242,2800
2007-02-06,197.039993,197.270004,196.990005,197.270004,181.552994,5200
2007-02-07,197.279999,197.330002,197.050003,197.070007,181.368988,21000
2007-02-08,195.880005,196.020004,195.729996,196.000000,180.384216,9900
2007-02-09,195.149994,195.339996,195.029999,195.330002,179.767609,900
2007-02-12,194.919998,195.149994,194.919998,195.029999,179.491470,3000
2007-02-13,194.679993,194.960007,192.179993,194.960007,179.427078,13900
2007-02-14,195.990005,196.699997,195.990005,196.679993,181.010025,9000
2007-02-15,195.850006,195.850006,195.559998,195.759995,180.163345,16500
2007-02-16,195.259995,195.490005,195.259995,195.449997,179.878036,24600
2007-02-20,195.789993,196.110001,195.789993,195.910004,180.301392,8200
2007-02-21,195.699997,195.990005,195.559998,195.990005,180.375000,2900
2007-02-22,196.360001,196.399994,196.250000,196.250000,180.614288,2500
2007-02-23,196.970001,197.100006,196.899994,196.899994,181.212494,2600
2007-02-26,196.940002,196.970001,196.830002,196.830002,181.148087,2400
2007-02-27,197.050003,197.309998,196.809998,196.809998,181.129654,3000
2007-02-28,196.559998,197.119995,196.490005,197.050003,181.350540,9200
2007-03-01,196.199997,196.199997,195.720001,196.029999,181.041138,9200
2007-03-02,194.320007,194.669998,194.300003,194.419998,179.554245,34300
2007-03-05,192.399994,192.889999,192.399994,192.410004,177.697952,4900
2007-03-06,192.600006,193.410004,192.600006,193.410004,178.621521,3000
2007-03-07,193.039993,193.539993,190.559998,193.529999,178.732315,4000
2007-03-08,192.990005,193.229996,192.940002,193.089996,178.325958,7800
2007-03-09,193.410004,193.580002,193.339996,193.440002,178.649185,6700
2007-03-12,193.070007,193.580002,192.979996,193.490005,178.695389,7600
2007-03-13,193.740005,193.750000,193.470001,193.550003,178.750793,3100
2007-03-14,192.869995,193.940002,192.869995,193.940002,179.110992,3100
2007-03-15,193.699997,194.110001,193.699997,194.110001,179.267975,4200
2007-03-16,195.080002,195.139999,194.600006,194.630005,179.748215,4900
2007-03-19,195.169998,195.199997,194.660004,194.789993,179.895966,3600
2007-03-20,196.199997,196.770004,196.190002,196.610001,181.576782,3200
2007-03-21,196.440002,197.559998,196.399994,197.449997,182.352631,6700
2007-03-22,197.419998,197.610001,196.889999,197.039993,181.973938,2700
2007-03-23,196.809998,196.979996,196.589996,196.800003,181.752289,2700
2007-03-26,197.250000,197.919998,197.250000,197.610001,182.500305,5400
2007-03-27,197.279999,197.399994,197.210007,197.350006,182.260239,2900
2007-03-28,197.460007,197.460007,196.850006,196.850006,181.798508,5300
2007-03-29,197.029999,197.070007,196.979996,197.070007,182.001602,3400
2007-03-30,196.600006,197.919998,196.509995,197.490005,182.389526,13100
2007-04-02,198.100006,198.130005,197.869995,197.880005,183.453857,6300
2007-04-03,197.770004,198.029999,197.440002,197.550003,183.147903,7600
2007-04-04,197.550003,197.899994,197.440002,197.589996,183.184967,3800
2007-04-05,197.320007,197.490005,197.190002,197.190002,182.814163,11300
2007-04-09,196.419998,196.490005,196.199997,196.350006,182.035370,7500
2007-04-10,197.589996,197.710007,197.479996,197.479996,183.082993,3300
2007-04-11,198.000000,198.110001,197.729996,197.850006,183.426041,5200
2007-04-12,198.119995,198.369995,198.000000,198.220001,183.769073,9100
2007-04-13,199.000000,199.039993,198.330002,199.000000,184.492188,5300
2007-04-16,199.550003,199.600006,199.399994,199.520004,184.974289,4000
2007-04-17,200.919998,201.250000,200.880005,201.250000,186.578156,4000
2007-04-18,201.179993,201.250000,200.979996,201.149994,186.485458,6300
2007-04-19,200.539993,200.830002,200.539993,200.800003,186.160965,4900
2007-04-20,200.779999,200.979996,200.699997,200.929993,186.281494,8200
2007-04-23,200.419998,200.860001,200.419998,200.710007,186.077560,10300
2007-04-24,200.679993,200.940002,200.630005,200.660004,186.031174,8300
2007-04-25,200.940002,201.279999,200.710007,200.710007,186.077560,5600
2007-04-26,199.839996,199.860001,199.610001,199.860001,185.289505,5200
2007-04-27,201.000000,201.029999,200.320007,200.490005,185.873535,7000
2007-04-30,200.300003,201.139999,200.300003,200.830002,186.188751,6200
2007-05-01,200.800003,200.800003,199.979996,199.979996,186.090134,1200
2007-05-02,199.100006,199.309998,198.779999,198.949997,185.131683,11100
2007-05-03,199.059998,199.059998,198.679993,198.899994,185.085129,3100
2007-05-04,199.300003,199.529999,199.199997,199.320007,185.475983,9100
2007-05-07,199.789993,199.850006,199.509995,199.529999,185.671417,3000
2007-05-08,199.490005,199.589996,199.029999,199.250000,185.410843,2400
2007-05-09,199.899994,200.029999,199.580002,199.580002,185.717926,7500
2007-05-10,198.490005,198.619995,197.910004,198.270004,184.498901,9000
2007-05-11,198.460007,198.669998,198.399994,198.529999,184.740829,11600
2007-05-14,198.300003,198.320007,198.149994,198.149994,184.387222,3800
2007-05-15,198.039993,199.110001,198.039993,199.020004,185.196838,8700
2007-05-16,198.699997,198.809998,198.089996,198.149994,184.387222,12300
2007-05-17,197.899994,197.990005,197.820007,197.990005,184.238342,11100
2007-05-18,197.600006,198.190002,197.600006,198.009995,184.256973,6500
2007-05-21,197.500000,197.649994,197.369995,197.619995,183.894043,15700
2007-05-22,198.000000,198.169998,197.940002,198.119995,184.359283,5100
2007-05-23,199.250000,199.610001,199.199997,199.229996,185.392212,14200
2007-05-24,199.520004,199.520004,199.080002,199.399994,185.550415,4200
2007-05-25,199.160004,199.199997,199.000000,199.199997,185.364288,5600
2007-05-29,199.250000,199.250000,198.720001,198.720001,184.917679,18500
2007-05-30,198.339996,198.399994,198.160004,198.259995,184.489563,4900
2007-05-31,198.649994,198.820007,198.320007,198.740005,184.936264,1700
2007-06-01,198.000000,198.350006,197.899994,198.190002,185.161407,15800
2007-06-04,199.080002,199.320007,199.009995,199.229996,186.133011,16900
2007-06-05,199.570007,199.660004,199.279999,199.380005,186.273224,11200
2007-06-06,199.669998,199.669998,199.270004,199.550003,186.431992,33800
2007-06-07,198.440002,198.580002,197.830002,197.899994,184.890457,10700
2007-06-08,197.039993,197.080002,196.240005,197.070007,184.115082,13500
2007-06-11,197.020004,197.270004,196.970001,197.259995,184.292542,2600
2007-06-12,197.649994,198.199997,197.610001,197.839996,184.834427,3700
2007-06-13,197.220001,197.720001,197.220001,197.630005,184.638214,3400
2007-06-14,197.139999,197.320007,197.110001,197.300003,184.329941,1600
2007-06-15,197.910004,198.179993,197.860001,197.869995,184.862442,8600
2007-06-18,198.660004,198.860001,198.500000,198.779999,185.712601,7900
2007-06-19,199.250000,199.330002,199.250000,199.330002,186.226471,4100
2007-06-20,199.880005,200.000000,199.820007,199.990005,186.843109,11600
2007-06-21,199.809998,199.850006,199.720001,199.850006,186.712326,6100
2007-06-22,200.429993,200.470001,200.369995,200.449997,187.272842,3900
2007-06-25,200.600006,200.600006,200.220001,200.429993,187.254181,14800
2007-06-26,200.580002,200.679993,200.529999,200.679993,187.487701,28700
2007-06-27,200.529999,200.570007,200.380005,200.570007,187.384949,21000
2007-06-28,200.960007,201.039993,200.729996,200.779999,187.581161,90500
2007-06-29,201.399994,201.630005,201.220001,201.630005,188.375244,12300
2007-07-02,201.000000,201.789993,201.000000,201.740005,189.229813,19100
2007-07-03,201.860001,201.990005,201.770004,201.910004,189.389252,6500
2007-07-05,201.699997,201.699997,201.169998,201.440002,188.948395,1400
2007-07-06,201.039993,201.610001,201.039993,201.270004,188.788925,6200
2007-07-09,201.679993,201.949997,201.679993,201.759995,189.248520,5600
2007-07-10,202.199997,203.149994,202.199997,202.960007,190.374161,12900
2007-07-11,203.789993,204.029999,202.850006,203.639999,191.011993,40300
2007-07-12,203.399994,203.559998,203.089996,203.339996,190.730545,4900
2007-07-13,203.869995,203.929993,203.710007,203.720001,191.087036,1800
2007-07-16,204.190002,204.410004,204.080002,204.149994,191.490295,14100
2007-07-17,205.020004,205.190002,204.960007,205.020004,192.306396,18100
2007-07-18,205.419998,206.039993,205.419998,205.789993,193.028671,24300
2007-07-19,205.250000,205.440002,205.229996,205.320007,192.587784,37200
2007-07-20,205.800003,206.449997,205.740005,206.029999,193.253754,38400
2007-07-23,206.449997,206.529999,206.320007,206.369995,193.572647,31200
2007-07-24,206.919998,207.110001,206.649994,206.649994,193.835297,37700
2007-07-25,206.149994,206.220001,205.679993,205.809998,193.047394,26800
2007-07-26,205.309998,206.110001,205.179993,205.500000,192.756607,14000
2007-07-27,203.970001,203.970001,203.270004,203.270004,190.664963,14700
2007-07-30,203.460007,203.470001,203.240005,203.360001,190.749344,8100
2007-07-31,204.020004,204.559998,203.759995,204.169998,191.509125,7200
2007-08-01,203.300003,203.399994,202.779999,203.100006,191.342361,64500
2007-08-02,203.059998,203.630005,203.059998,203.630005,191.841675,123300
2007-08-03,204.020004,204.679993,203.910004,204.220001,192.397522,14900
2007-08-06,203.100006,203.229996,202.960007,203.179993,191.417725,32300
2007-08-07,202.270004,202.550003,202.039993,202.550003,190.824219,11100
2007-08-08,204.000000,204.160004,203.809998,203.880005,192.077209,27200
2007-08-09,202.619995,203.410004,202.550003,202.580002,190.852478,4400
2007-08-10,201.940002,202.690002,201.940002,202.520004,190.795929,6100
2007-08-13,201.800003,201.800003,201.509995,201.699997,190.023407,4900
2007-08-14,200.399994,200.449997,200.089996,200.250000,188.657364,12500
2007-08-15,199.190002,199.919998,199.190002,199.460007,187.913071,30500
2007-08-16,199.000000,199.100006,198.160004,198.470001,186.980392,51100
2007-08-17,199.779999,199.779999,197.910004,198.720001,187.215927,22700
2007-08-20,199.149994,199.419998,198.740005,199.330002,187.790604,10200
2007-08-21,198.589996,198.839996,198.399994,198.820007,187.310165,9400
2007-08-22,199.479996,199.880005,199.380005,199.850006,188.280502,50000
2007-08-23,201.160004,201.169998,200.960007,201.119995,189.476990,16100
2007-08-24,201.550003,202.039993,201.539993,202.009995,190.315445,22200
2007-08-27,202.279999,202.369995,201.949997,202.070007,190.371979,19900
2007-08-28,201.779999,201.850006,201.089996,201.100006,189.458115,8000
2007-08-29,202.270004,202.610001,202.220001,202.589996,190.861893,175700
2007-08-30,201.880005,202.509995,201.880005,202.050003,190.353149,3800
2007-08-31,202.699997,202.750000,202.179993,202.750000,191.012558,20900
2007-09-04,201.000000,201.500000,200.919998,201.410004,190.609451,14500
2007-09-05,201.160004,202.380005,201.130005,202.220001,191.376007,421100
2007-09-06,202.089996,202.679993,201.949997,202.460007,191.603180,18900
2007-09-07,203.220001,203.220001,202.729996,203.000000,192.114212,9400
2007-09-10,203.440002,203.460007,202.979996,203.029999,192.142593,7300
2007-09-11,203.410004,203.570007,203.270004,203.539993,192.625198,4300
2007-09-12,203.369995,203.669998,203.309998,203.350006,192.445404,10700
2007-09-13,202.880005,203.809998,202.880005,203.529999,192.615814,13100
2007-09-14,201.470001,201.690002,201.149994,201.149994,190.363403,8600
2007-09-17,200.720001,200.830002,199.649994,200.100006,189.369720,30300
2007-09-18,200.080002,202.000000,200.080002,201.699997,190.883896,33700
2007-09-19,200.479996,200.839996,200.119995,200.710007,189.946960,25300
2007-09-20,201.449997,202.039993,201.419998,201.500000,190.694641,38600
2007-09-21,202.449997,202.729996,202.399994,202.679993,191.811325,48700
2007-09-24,203.009995,203.009995,202.710007,202.779999,191.905991,33800
2007-09-25,202.259995,202.660004,202.259995,202.649994,191.782959,15200
2007-09-26,202.479996,202.479996,202.169998,202.360001,191.508514,9100
2007-09-27,203.320007,203.539993,203.020004,203.380005,192.473816,9300
2007-09-28,204.440002,205.479996,204.089996,205.460007,194.442276,12900
2007-10-01,204.440002,204.539993,204.199997,204.429993,194.235153,18900
2007-10-02,204.220001,204.479996,204.100006,204.229996,194.045074,15500
2007-10-03,204.009995,204.089996,203.309998,203.309998,193.170990,50500
2007-10-04,203.970001,204.380005,203.750000,204.039993,193.864563,55100
2007-10-05,204.039993,204.639999,204.020004,204.470001,194.273178,138900
2007-10-08,204.210007,204.250000,203.690002,203.830002,193.665054,14200
2007-10-09,203.009995,204.190002,202.899994,204.119995,193.940628,51200
2007-10-10,204.539993,204.759995,204.500000,204.570007,194.368179,29800
2007-10-11,203.690002,204.300003,203.470001,203.770004,193.608063,16800
2007-10-12,203.750000,204.059998,203.649994,203.919998,193.750610,19000
2007-10-15,204.550003,204.809998,204.490005,204.740005,194.529694,23800
2007-10-16,204.000000,204.119995,203.649994,203.830002,193.665054,6000
2007-10-17,204.470001,204.649994,204.080002,204.169998,193.988098,4900
2007-10-18,205.449997,205.479996,205.089996,205.119995,194.890717,16600
2007-10-19,205.570007,205.869995,205.240005,205.869995,195.603317,22200
2007-10-22,203.850006,204.039993,203.330002,203.800003,193.636581,25800
2007-10-23,205.649994,205.820007,205.509995,205.820007,195.555832,11300
2007-10-24,205.679993,205.850006,205.440002,205.740005,195.479797,18100
2007-10-25,205.889999,206.000000,205.610001,206.000000,195.726837,7900
2007-10-26,206.000000,206.169998,205.820007,206.149994,195.869370,21100
2007-10-29,206.660004,207.330002,206.649994,207.330002,196.990524,15800
2007-10-30,207.649994,208.000000,207.500000,207.800003,197.437073,8400
2007-10-31,208.139999,209.220001,208.130005,208.740005,198.330231,15800
2007-11-01,208.399994,208.779999,207.929993,207.990005,198.458069,13000
2007-11-02,208.279999,209.119995,208.210007,209.119995,199.536285,11700
2007-11-05,208.240005,208.360001,208.089996,208.229996,198.687027,17600
2007-11-06,209.020004,209.100006,208.750000,208.889999,199.316818,17900
2007-11-07,210.630005,210.850006,209.460007,210.339996,200.700363,24600
2007-11-08,210.800003,211.440002,210.800003,211.300003,201.616348,29400
2007-11-09,210.250000,210.330002,209.190002,209.369995,199.774811,14600
2007-11-12,206.690002,207.789993,205.800003,205.929993,196.492477,44700
2007-11-13,207.619995,208.029999,207.240005,207.389999,197.885544,11900
2007-11-14,207.649994,207.649994,205.630005,205.630005,196.206223,9400
2007-11-15,205.509995,205.509995,204.720001,204.949997,195.557373,27400
2007-11-16,205.039993,205.759995,204.770004,205.759995,196.330261,24400
2007-11-19,205.750000,206.089996,205.190002,205.550003,196.129913,64300
2007-11-20,207.080002,208.020004,206.830002,207.360001,197.856934,96800
2007-11-21,206.470001,207.539993,206.270004,207.470001,197.961853,61200
2007-11-23,205.869995,206.639999,205.399994,206.559998,197.093582,121200
2007-11-26,207.559998,208.149994,206.389999,207.809998,198.286301,21300
2007-11-27,207.740005,208.020004,207.320007,207.830002,198.305435,167300
2007-11-28,208.970001,209.000000,207.720001,208.970001,199.393143,42400
2007-11-29,205.020004,207.279999,205.020004,206.889999,197.408447,30700
2007-11-30,207.589996,207.589996,206.300003,206.600006,197.131775,205700
2007-12-03,206.770004,206.830002,206.440002,206.669998,198.011307,56000
2007-12-04,206.259995,206.259995,205.729996,205.850006,197.225662,7400
2007-12-05,203.419998,203.490005,202.740005,202.759995,194.265121,26100
2007-12-06,202.979996,203.220001,202.580002,202.869995,194.370499,34500
2007-12-07,203.210007,203.509995,202.929993,203.399994,194.878296,5800
2007-12-10,204.809998,205.020004,204.600006,205.020004,196.430450,8000
2007-12-11,205.130005,205.210007,203.690002,203.710007,195.175339,36200
2007-12-12,205.050003,205.470001,204.889999,205.080002,196.487900,31500
2007-12-13,204.440002,204.490005,203.940002,204.460007,195.893890,42800
2007-12-14,203.160004,203.160004,201.949997,202.119995,193.651947,24500
2007-12-17,201.990005,202.779999,201.979996,202.440002,193.958557,16300
2007-12-18,202.460007,202.460007,201.720001,201.770004,193.316605,7100
2007-12-19,201.160004,201.240005,199.910004,200.220001,191.831558,52500
2007-12-20,199.490005,199.490005,198.699997,198.889999,190.557251,18400
2007-12-21,199.229996,199.279999,198.750000,198.860001,190.528519,87500
2007-12-24,198.270004,198.580002,198.270004,198.350006,190.039886,29900
2007-12-26,199.000000,199.240005,199.000000,199.240005,190.892578,22400
2007-12-27,200.139999,200.500000,199.600006,200.259995,191.869827,13900
2007-12-28,200.240005,200.410004,199.940002,200.160004,191.774048,52600
2007-12-31,201.589996,201.589996,199.130005,199.619995,191.256668,16500
2008-01-02,197.910004,198.449997,197.889999,198.190002,190.661194,232000
2008-01-03,197.759995,197.809998,197.240005,197.490005,189.987778,7600
2008-01-04,198.119995,198.119995,197.330002,197.449997,189.949295,31800
2008-01-07,197.399994,197.619995,197.139999,197.190002,189.699188,37100
2008-01-08,197.729996,198.020004,197.429993,197.429993,189.930023,6400
2008-01-09,196.410004,196.410004,195.919998,196.160004,188.708267,43200
2008-01-10,196.089996,196.639999,195.940002,196.600006,189.131577,40100
2008-01-11,196.149994,196.509995,195.970001,196.029999,188.583237,21300
2008-01-14,196.229996,196.369995,195.990005,196.070007,188.621735,45300
2008-01-15,197.800003,197.899994,196.899994,197.009995,189.526001,44400
2008-01-16,197.320007,197.770004,196.520004,196.839996,189.362488,90000
2008-01-17,197.850006,198.520004,197.419998,197.580002,190.074341,135600
2008-01-18,196.490005,196.800003,195.889999,196.110001,188.660202,54500
2008-01-22,195.559998,196.949997,195.350006,196.800003,189.323990,57000
2008-01-23,195.539993,196.789993,195.419998,196.770004,189.295120,50300
2008-01-24,197.300003,198.550003,197.300003,198.550003,191.007538,127300
2008-01-25,198.910004,199.190002,198.500000,198.860001,191.305710,31400
