4500,20.078396
4500.19,0.01
4500.38,0.0878
4500.49,0.05
4500.94,0.01329634
4500.95,0.01
4500.99,0.6
4501,0.6638168
4502,0.5470872
4502.01,0.2
4502.02,0.40064222
4502.08,0.01
4502.32,0.0878
4502.78,0.0878
4502.83,0.25
4503.14,0.0221512
4503.3,0.01359003
4503.42,1.99
4503.43,2.22261
4503.85,2.41
4503.86,3
4504,0.06140331
4504.01,2
4504.25,0.0878
4505,1.25
4505.52,0.02
4505.72,0.6695
4505.98,0.0878
4506,0.011
4507.69,0.0878
4508,0.01106
4508.01,0.11202282
4508.14,1
4508.3,0.02
4508.63,0.01
4509.04,0.5100009
4509.46,0.0878
4509.99,0.61
4510,3.645182
4510.5,0.1
4510.92,1.55528
4511,10.8
4511.43,0.06093333
4511.46,0.01
4511.92,0.05289372
4512,1.0809
4512.12,0.0878
4512.54,0.25
4515,0.25
4515.01,0.01133881
4515.24,0.042
4515.26,0.02
4515.54,0.0878
4515.65,0.03128029
4516,0.6546
4516.06,0.03651638
4516.61,0.01
4517.11,0.03644786
4518,0.1
4518.36,1.5
4519.22,0.518
4519.33,1
4519.83,0.06612862
4519.89,4.76
4520,6.0200887
4520.1,0.049999997
4520.74,0.01
4521,0.01
4521.32,0.5
4521.33,0.01
4522,0.499141
4522.56,0.5144794
4523.18,0.0443
4523.23,0.0358
4523.42,4.07
4523.52,12.159003
4523.53,1.61354
4524,2.2542999
4524.5,0.3
4524.6,0.0687
4525,4.075967
4525.25,0.04418661
4525.28,0.01
4525.55,0.6
4525.75,0.07
4527.03,4.23
4528,0.6541
4528.01,0.35
4528.41,0.02654761
4528.96,14.433533
4528.97,0.1496
4530,1.01
4530.58,4.5
4530.9,0.0227118
4532,1.273207
4532.69,0.05
4533.45,3.4
4534.57,2
4535,0.01
4535.48,0.042
4535.66,0.105
4536,0.6537
4536.08,4.21
4537,10.02
4537.13,0.01115794
4538,0.045
4538.97,3.51
4539.68,0.025
4540,1.9396963
4540.19,0.0409
