4350,7.7100434
4350.07,0.048277512
4350.71,0.01
4351,2.9731097
4351.43,2.2967
4351.58,0.2
4351.59,2.3929377
4352.3,1
4352.53,0.3
4352.6,1
4352.94,3.9
4354,0.02
4354.33,0.03
4354.99,0.025
4355,3.1123
4355.16,0.01
4355.19,0.22984014
4355.47,3.56
4355.81,0.01
4355.86,0.01995012
4356,0.02257
4356.13,1.1978519
4356.3,0.028614
4357,0.23147601
4357.23,0.11
4357.53,0.3
4357.58,0.22971417
4357.86,0.01
4357.94,4.5
4358.79,0.0301
4358.96,1.60748
4359,0.7544855
4359.25,0.01
4359.26,0.01
4359.48,0.1987
4359.95,0.01
4360,3.577281
4360.38,4.15
4361,0.19500275
4361.48,0.01
4361.71,0.1
4362.53,0.3
4362.72,4.57
4363,1
4363.48,0.125
4364,0.082
4364.23,0.05
4365,0.01253821
4365.03,0.01
4365.23,0.07505514
4365.29,3.9
4365.64,0.04
4366,0.06
4366.66,0.01
4367.22,0.1
4367.57,4.22
4368,0.66330004
4368.38,0.1766
4370,1.8059546
4370.09,0.8059454
4370.1,0.01
4370.15,3.7
4370.19,0.03632
4370.66,0.01
4370.84,0.01
4370.97,1.61354
4371,0.022909239
4371.5,0.0226
4371.71,0.5
4371.93,0.07562428
4372,0.66330004
4372.06,0.02097941
4372.16,0.01
4372.49,15.19809
4372.5,9.572347
4372.55,3.8
4372.61,0.011
4372.88,0.22
4373.23,0.25
4373.25,0.02
4374,0.0375
4374.23,0.05
4374.28,0.01
4374.92,0.08
4374.95,2
4374.97,4.2
4375,9.278572
4375.32,0.25
4375.37,0.01001
4375.44,0.1154
4375.88,0.5
4376,2.0700645
4376.03,2.027
4377,10
4377.13,0.5318157
4377.3,0.0226
4377.32,0.25
4377.33,4.12
4377.4,0.0228
4378,0.9949995
4378.61,0.02101149
4378.81,0.01000626
4378.98,0.7912222
4379,1.029
4379.18,0.41237196
4379.22,0.0134
4379.32,0.25
4379.46,0.0287
4379.5,0.86449957
4379.74,4
4379.9,0.1
4379.97,0.3
4380,16.300798
4380.1,0.0226
4380.11,1.221
4380.55,0.1
4381.6,0.22845466
4382,0.025
4382.31,0.22841753
4382.4,3.8448997
4383,0.24446
4383.01,0.24576594
4383.14,0.01
4383.26,1.6369001
4383.5,1.7844125
4384,0.66580003
4384.03,0.0134
4384.14,0.1
4384.15,128.8
4384.76,3.8
4385,3.6952837
4385.32,0.25
4386.27,0.08
4386.49,0.042
4386.54,0.01003904
4386.87,0.02
4387.15,1.1649168
4387.29,0.1
4387.32,0.2519281
4387.42,0.029
4387.65,0.01735046
4387.74,4
4388,0.66550004
4388.32,0.9
4388.87,16.1354
4389,0.0134
4389.22,0.1
4389.42,1.024
4389.59,4.08
4389.83,0.01
4389.92,0.02
4389.96,0.09078713
4389.98,0.102314
4390,8.376319
4390.96,0.0574
4391,0.01142304
4392,0.82953155
4392.1,4.1
4392.75,5.8745594
4393.21,1
4393.34,0.01
4393.37,0.458
4393.49,4.78
4394,1.6039569
4394.22,0.15
4394.5,4.634522
4394.57,0.0105
4394.58,0.09486149
4394.76,3
4394.99,0.2559
4395,39.720303
4395.17,0.104
4395.51,0.04657099
4395.77,0.0134
4396,0.783
4396.01,0.37706336
4396.13,0.125
