4351.5,0.054
4351.4,0.015
4351.3,1.876
4349.9,0.907
4349.2,2.297
4344.6,1.5
4344.5,0.89
4343.1,1.305
4342.8,0.004
4342.6,1.674
4341.9,1.247
4341.5,0.92
4340.6,5
4338.8,0.982
4338.3,1.43
4337.6,11.036
4337.4,0.501
4337.3,4.9
4334.8,11.095
4334.7,0.79
4334.1,4.9
4333,0.2
4332.5,1.22
4331.3,4
4330.6,0.88
4327.9,5
4326.1,4.023
4325.8,0.3
4325.4,0.024
4325,0.01
4324.6,0.08
4324.4,0.93
4322.9,2.5
4322.6,1
4322.4,0.2
4320.4,0.024
4320,6.648
4318,1
4316.9,0.009
4316.7,0.156
4315.1,0.1
4315,1.054
4314,0.923
4313,0.5
4312,0.2
4311,0.532
4310.6,0.01
4310.1,4.22
4310,1.428
4309.1,12.03
4309,1
4308.3,8.02
4308,0.6
4307,2
4306.6,0.5
4305.9,25
4305,2.099
4304.3,0.018
4302.6,5.25
4301,1.706
4300.9,0.872
4300.5,0.51
4300.1,0.167
4300,27.181
4298.1,0.005
4297.3,0.363
4296.7,0.17
4295.4,0.024
4293,1.165
4292,1
4290,2.4
4288.9,1.293
4288.3,0.005
4285.2,15.19
4285,0.234
4283.5,0.018
4281.2,0.55
4281,1.937
4280,6.644
4278.2,0.971
4277.7,0.011
4277,0.078
4276,0.468
4275.9,2
4275.6,0.15
4275,1
4273.7,0.958
4273.3,0.05
4271,0.2
4270,1.934
4268.6,0.007
4267.6,0.98
4265,0.102
4263,1
4262,0.5
4261.1,2.36
4260.6,0.25
4260,10.71
4259.1,0.003
4258.9,0.012
