4346.95,8.006024
4344.51,0.15314943
4344.49,0.00174878
4343.99,0.11878246
4340.04,0.8715
4339.13,0.9063364
4339.12,0.8715
4339.1,2.2996
4339.06,0.810287
4339,1
4338.95,1
4338,2
4337,3
4336,3.1
4335.06,1.743
4335.05,0.8110322
4335,1.191849
4334.25,1.743
4334.23,4.5991
4334.07,6.25
4334,1
4333,1
4332.29,4.19
4332.27,5.9
4331.13,0.00220459
4329.57,6
4327.56,3.4965
4327.54,1.15528
4327.48,6.3492
4325.94,7.749702
4325.92,7.6797023
4325.91,0.06
4325.9,1.579
4325.5,3
4325.38,6.496447
4325,0.3488
4322.99,6.6
4320.78,6.0730925
4320,13.859984
4319.38,6.2802386
4316.99,0.03855287
4316.66,5.9398274
4316.37,0.922
4315.12,5.7749
4315,0.2
4312.84,6.993
4312.82,2.1621864
4312.61,0.00186026
4312.49,6.22
4312,0.2
4310.45,6.1001
4310,1.1714321
4309,0.11829715
4308.88,0.238
4308.64,0.34621376
4308.3,6
4307,1.2065268
4306.86,0.00186025
4305.95,0.4014956
4305.82,6.659
4305,0.2
4303.98,0.00186106
4303.62,0.03
4303.58,5.799695
4303.36,0.05
4303,0.20180571
4302,0.2
4301.25,0.0462
4301.11,0.00187024
4301.1,0.11301759
4301,6.721826
4300,4.7140417
4299.55,11.5528
4299,0.15
4298,0.61
4296.04,1.0194458
4296,0.046
4295.36,0.00187023
4295.09,0.05
4295,1.9473007
4294,0.046
4292.48,0.00186104
4292,0.196
4291.45,0.1
4291.36,50.05
4291,0.05
4290.01,0.11654984
4290,5.1327553
4289.99,0.46620154
4289.61,0.00187022
4288,0.546
4286.73,0.00187103
4286,0.046
4285.01,0.5
4285,1.06802
4284,0.046
4283.85,0.00187021
4282,0.046
4281,0.022
4280.97,0.00187102
4280.88,0.238
4280.12,0.01632197
4280,5.0842223
4278.1,0.0018802
4278,0.046
4277.79,0.00557294
4277,0.409633
4276,1.061742
4275.44,0.05
4275.25,0.4678089
4275.22,0.00187101
4275,2.079972
4274,0.046
4273.69,0.6435981
4273,0.1
4272.35,0.00188019
4272.22,0.05
4272,0.046
4271,0.578
4270.01,50.05
4270,0.6649555
4269.47,0.001871
4269,0.022
4268,0.046
4267,1.015
4266.6,0.00188018
4266,0.546
4265.17,0.34394953
4265,0.554354
4264,0.046
4263.72,0.00188099
4263.49,0.06
4263.19,5.00118
4263.02,0.1
4263,0.405
4262.5,0.01
4262.2,0.20951621
4262.08,0.04425069
4262,1.2016139
4261,0.41665807
4260.84,0.00188017
4260,2.4053302
4258,0.046
4257.96,0.00188098
4257,1.697
4256,0.046
4255.09,0.00189016
4255,12.086817
4254.99,0.1924799
4254,0.16353644
4253.19,4.11517
4253,0.04
4252.21,0.00188097
4252,0.046
4251.14,0.01
4251.13,0.43
4251.06,0.2
4251,0.025
4250.1,0.02
4250,27.59762
